SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/16/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/17/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/18/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/19/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/20/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/21/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/22/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/23/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/24/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/25/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/26/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/27/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/28/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/29/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/30/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","7.2E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/31/2025","e9f14584-d782-4438-838f-834e14b4807f","Storage","Tiered Block Blob","IN Central","Index Tags","3.9E-05","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/1/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/2/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/3/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/4/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/5/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/6/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/7/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/8/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/9/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/10/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/11/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/12/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/13/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/14/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/15/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/16/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/17/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/18/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/19/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/20/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/21/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/22/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/23/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/24/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/25/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/26/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/27/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/28/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/29/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/30/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.064512","0.001296"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/31/2025","e63e6b91-6bf4-53d6-bdf1-89a53d51747c","Azure Cosmos DB","Analytics Storage","US West 3","Standard Data Stored","0.032256","0.000648"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/1/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/2/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/3/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/4/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/5/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/6/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/7/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/8/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/9/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/10/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/11/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/12/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/13/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/14/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/15/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/16/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/17/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/18/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/19/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/20/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/21/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/22/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/23/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/24/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/25/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/26/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/27/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/28/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/29/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/30/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","24","0.008160"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/31/2025","5ffd6fa6-59ab-5d33-87f0-8a65653d2257","Microsoft Defender for Cloud","Key Vault","US East","Per node Std Node","13","0.004420"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/1/2025","82cd70ab-1aee-4b30-bc04-8b71e1204dbc","Storage","Standard HDD Managed Disks","All","S4 LRS Disk Operations","0.5248","0.000263"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/2/2025","82cd70ab-1aee-4b30-bc04-8b71e1204dbc","Storage","Standard HDD Managed Disks","All","S4 LRS Disk Operations","0.3236","0.000162"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/1/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/2/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/3/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/4/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/5/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/6/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/7/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/8/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/9/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/10/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/11/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/12/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/13/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/14/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/15/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/16/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/17/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/18/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/19/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/20/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/21/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/22/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/23/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/24/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/25/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/26/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/27/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/28/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/29/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/30/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/31/2025","8f967c58-b144-4bd7-8882-8bf02767c839","Azure DNS","All","All","Public Zone","0.017472","0.008736"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/1/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","0.807372","0.096883"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/2/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","0.758973","0.091074"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/3/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","1.089215","0.130706"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/4/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","1.56941","0.188326"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/5/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","2.025367","0.243043"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/6/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","1.135552","0.136267"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/7/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","1.711234","0.205348"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/8/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","0.93283","0.111932"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/9/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","1.058075","0.126969"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/10/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","0.826592","0.099194"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/11/2025","fe167397-a38d-43c3-9bb3-8e2907e56a41","Bandwidth","Rtn Preference: MGN","AU East","Standard Data Transfer Out","1.938104","0.232570"
